Entity,Code,Year,"Age-standardized deaths from bladder cancer in both sexes per 100,000 people","Age-standardized deaths from colon and rectum cancers in both sexes per 100,000 people","Age-standardized deaths from pancreas cancer in both sexes per 100,000 people","Age-standardized deaths from breast cancer in both sexes per 100,000 people","Age-standardized deaths from corpus uteri cancer in both sexes per 100,000 people","Age-standardized deaths from kidney cancer in both sexes per 100,000 people","Age-standardized deaths from oesophagus cancer in both sexes per 100,000 people","Age-standardized deaths from melanoma and other skin cancers in both sexes per 100,000 people","Age-standardized deaths from prostate cancer in both sexes per 100,000 people","Age-standardized deaths from thyroid cancer in both sexes per 100,000 people","Age-standardized deaths from testicular cancer in both sexes per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in both sexes per 100,000 people","Age-standardized deaths from mouth and oropharynx cancers in both sexes per 100,000 people","Age-standardized deaths from ovary cancer in both sexes per 100,000 people","Age-standardized deaths from larynx cancer in both sexes per 100,000 people","Age-standardized deaths from gallbladder and biliary tract cancer in both sexes per 100,000 people","Age-standardized deaths from cervix uteri cancer in both sexes per 100,000 people","Age-standardized deaths from stomach cancer in both sexes per 100,000 people","Age-standardized deaths from brain and nervous system cancers in both sexes per 100,000 people","Age-standardized deaths from liver cancer in both sexes per 100,000 people",Continent
Belize,BLZ,1982,3.3808334,2.955,,0.0,1.4775,,3.3967,0.0,5.125,,,9.874706,4.734053,,3.9276354,,6.463237,11.359739,,3.9874144,North America
Belize,BLZ,1983,6.443333,1.6833333,,2.6125786,0.0,,2.863846,0.0,17.396645,,,4.2411613,2.5121253,,0.0,,8.077082,17.355911,,4.3869233,North America
Belize,BLZ,1984,5.3139215,4.322143,,1.4733334,0.0,,1.4733334,1.3296429,9.473333,,,14.501546,0.0,,2.5982857,,4.4591427,8.389595,,3.2875,North America
Belize,BLZ,1986,1.68109,2.5044708,,3.3890426,0.0,,1.7074807,0.0,1.264,,,4.9627504,0.0,,0.0,,2.5845227,5.1788464,,3.868371,North America
Belize,BLZ,1987,3.465652,3.946401,,2.2160957,0.79425585,,2.2263546,0.0,4.61524,,,8.008716,0.0,,1.0986222,,5.698123,18.139435,,8.136964,North America
Belize,BLZ,1989,0.0,2.2000995,,0.0,1.8827296,,0.0,0.0,5.218531,,,6.3927197,0.9901532,,0.0,,10.321192,6.86161,,0.0,North America
Belize,BLZ,1990,3.0035555,0.89117646,,3.7423162,3.5787165,,1.8973926,0.0,1.7961764,,,7.922648,2.0124323,,3.271381,,5.8805017,3.074,,0.0,North America
Belize,BLZ,1991,0.89117646,1.6454545,,1.0553571,2.3105047,,0.0,0.0,4.975686,,,1.9465336,1.9737955,,0.0,,4.1107483,3.9628212,,0.0,North America
Belize,BLZ,1993,0.89117646,1.4957849,,4.073209,1.6985978,,0.0,0.0,2.824139,,,10.242115,1.0138462,,0.0,,1.0826191,4.2646513,,0.0,North America
Belize,BLZ,1994,1.0123683,2.966109,,4.523804,3.2338853,,0.74731624,0.0,7.894237,,,8.513817,0.0,,0.0,,2.701408,7.803435,,0.0,North America
Belize,BLZ,1995,0.0,6.475207,,1.737918,1.7382352,,2.0717971,0.0,4.5574026,,,9.557646,3.181666,,0.89117646,,2.8448238,9.783597,,0.0,North America
Belize,BLZ,1996,0.8645407,3.4269633,,1.5314983,2.7167833,,1.7460841,0.0,3.4544282,,,10.246437,0.7812114,,0.0,,4.3430133,3.0276015,,0.0,North America
Belize,BLZ,1997,0.75059384,1.7267536,5.450789,1.790478,6.0078635,0.0,2.51057,0.80373,17.372522,0.0,0.0,12.238384,1.9259472,0.852584,0.0,0.75059384,9.424529,4.3472543,1.044567,4.7182097,North America
Belize,BLZ,1998,0.9480601,4.5426917,16.759398,10.431761,5.3196435,0.8302029,1.8944252,0.8302029,20.238754,0.0,0.0,11.454511,3.2607553,0.0,1.579018,3.3569963,13.903787,23.131313,3.928574,12.22919,North America
Belize,BLZ,1999,1.5819775,7.1556587,5.1304464,4.0779605,4.888223,3.401959,6.025682,1.6611811,12.829819,0.0,0.0,13.15873,1.7118396,1.7910432,0.0,2.5175288,9.800704,18.421625,4.385212,14.229764,North America
Belize,BLZ,2000,0.0,1.5819614,10.12175,5.430846,3.4164016,1.8111627,2.7153442,0.0,12.976658,0.0,0.0,11.8066435,0.0,0.7909807,3.393124,0.86520076,10.06675,8.56038,3.2519288,11.349557,North America
Belize,BLZ,2001,1.7158655,2.4725525,6.4580917,6.5075436,2.423377,0.3595791,0.0,1.9217032,17.367178,0.0,0.0,12.510652,3.3287897,0.72354704,0.7859175,0.0,12.851392,15.482479,0.5782172,10.544244,North America
Belize,BLZ,2002,0.0,3.9099422,1.6290427,1.6718568,9.286855,0.81548387,0.8377788,0.0,13.261175,0.0,0.0,19.827164,1.1393019,0.0,1.692332,2.4507985,5.0883446,11.60036,4.3215504,10.277279,North America
Belize,BLZ,2003,0.0,3.6288798,6.032749,5.5420694,5.284441,0.0,3.3626103,0.0,11.786272,0.0,0.0,10.199196,0.0,1.747704,0.94218814,0.0,8.944319,8.960998,4.361501,6.0557375,North America
Belize,BLZ,2004,0.8430813,9.282672,5.7007704,3.9418974,9.841296,2.276267,0.8122014,1.5518636,16.762857,0.96379125,0.0,9.1315155,2.9654894,0.34767354,0.7670886,1.7308799,10.059682,12.252201,0.5780552,12.155131,North America
Belize,BLZ,2005,1.7151902,2.1785474,4.650654,8.268724,4.2850447,2.414817,3.3872566,0.8910445,28.625652,0.0,0.0,18.403294,5.0518427,0.0,0.8910445,2.7469077,6.453061,5.988634,1.0708755,11.71907,North America
Belize,BLZ,2006,0.0,4.187872,3.2682757,5.5415297,2.723264,0.8940922,2.1387577,2.5888693,23.569773,0.0,0.0,15.996809,0.68568873,0.33548018,1.7736217,2.392579,5.489734,12.307031,2.9744685,11.948904,North America
Belize,BLZ,2007,2.369389,8.233984,4.503005,5.4133964,3.5264337,1.3501278,1.6846682,1.6451613,19.837694,0.0,0.0,13.219239,0.0,0.8475199,2.1243806,2.0373623,7.689671,11.743687,4.383836,12.4400425,North America
Belize,BLZ,2008,0.76415825,5.0227246,2.7507136,8.074776,5.282148,0.8601602,3.4201868,1.1673211,19.830315,0.0,0.0,12.808384,0.0,1.0194812,2.4619427,0.0,6.214357,5.7644577,1.4202911,7.604209,North America
Belize,BLZ,2009,1.5212985,6.6502156,4.905212,8.728644,3.7172983,2.0806525,1.3290752,0.9266862,17.228241,0.9354521,0.3043612,9.137922,1.3210135,0.59461224,0.0,1.2511432,5.876794,3.7749534,2.0474145,8.296792,North America
Belize,BLZ,2010,0.0,4.521981,4.3525424,5.8390207,2.341836,3.1330087,0.0,0.98281246,9.081905,0.0,0.0,8.994405,1.649853,0.8876405,2.535288,1.0136148,10.714871,7.3857684,4.001019,10.553884,North America
Belize,BLZ,2011,0.0,6.493734,4.934739,3.0493886,3.7798295,0.91606677,2.0653708,0.72727275,8.873369,0.0,0.56069577,12.010567,1.1643397,0.0,1.338098,1.226415,6.467681,6.740075,0.51130104,6.6106696,North America
Belize,BLZ,2012,0.8362974,6.687421,0.9190936,6.4307785,2.4361753,1.5733914,0.48465145,0.4190528,14.066726,0.970445,0.0,8.231625,0.5513922,1.9112839,1.81334,1.0926294,6.5670524,8.171119,2.5667899,6.316302,North America
Belize,BLZ,2013,1.5174932,6.864775,3.5230587,5.477712,3.436502,1.9114985,1.5937734,0.3608654,12.4484005,0.0,0.0,8.3406725,2.6401422,0.7578645,1.7145891,0.5328878,6.216736,7.6600256,0.0,5.7648897,North America
Belize,BLZ,2014,0.7823808,5.359878,2.6995006,8.648665,3.543402,0.57708347,0.9922681,0.93509865,7.8166027,0.0,0.51954734,7.777334,0.89974225,2.6713748,0.92913055,0.78127766,7.220523,3.6455383,0.8719611,6.1274495,North America
Belize,BLZ,2015,1.1368313,8.173963,1.3184249,6.6948833,1.8586636,2.6823792,1.4484156,1.2070186,14.277563,0.0,0.0,11.60816,1.7007719,0.5547046,1.3963832,0.0,5.306537,6.777653,1.4453051,9.633212,North America
Belize,BLZ,2016,2.2028534,9.47101,4.3598084,5.4353166,2.144138,1.0799329,0.54662377,1.6400616,10.723075,0.0,0.445374,8.54519,0.0,1.7139596,1.7305403,0.34860778,6.1803885,4.60258,1.2973987,7.497953,North America
Belize,BLZ,1964,,7.090539,,3.1487036,10.2174015,,0.0,0.0,3.6058466,,,10.475309,0.0,,,,8.374607,10.031854,,,North America
Belize,BLZ,1965,,5.2759137,,0.0,2.9190218,,14.8562975,0.0,0.0,,,10.072474,0.0,,,,1.5101296,3.0434008,,,North America
Belize,BLZ,1966,,3.3828797,,1.3370253,3.0517426,,0.0,0.0,0.0,,,11.610329,3.4492702,,,,8.270323,9.3547,,,North America
Belize,BLZ,1967,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,31.672691,,,,0.0,0.0,,,North America
Belize,BLZ,1968,,1.4508964,,1.5284576,6.1726465,,0.0,1.4508964,3.4097707,,,4.470215,2.7008548,,,,1.5271318,11.273439,,,North America
Belize,BLZ,1969,,4.72201,,5.58869,2.9317493,,4.110386,0.40588105,1.6014799,,,7.1354327,0.0,,,,1.3268164,7.5332723,,,North America
Belize,BLZ,1970,,3.0542586,,1.4528023,7.3309097,,1.3218024,0.0,8.141588,,,4.4085693,0.0,,,,1.8507158,4.481602,,,North America
Belize,BLZ,1971,,4.0120587,,0.0,6.915243,,2.814853,1.89375,3.1571429,,,1.337353,2.1066666,,,,0.0,10.185329,,,North America
Belize,BLZ,1972,,7.6259522,,2.9838889,2.674706,,5.498128,1.4733334,3.16,,,9.714555,1.6833333,,,,10.018849,8.678306,,,North America
Belize,BLZ,1973,,1.2991428,,5.5708723,4.4692855,,2.6287856,0.0,3.139643,,,7.020696,1.3296429,,,,6.711916,6.831947,,,North America
Belize,BLZ,1974,,5.534785,,3.9510617,2.5071428,,0.0,0.0,0.0,,,0.0,0.0,,,,3.8413637,11.265784,,,North America
Belize,BLZ,1975,,1.3,,3.8675604,6.703876,,1.515,0.0,4.373116,,,2.661962,2.7997825,,,,6.642726,6.746527,,,North America
Belize,BLZ,1976,,2.6742308,,1.3,2.5846808,,0.0,1.23125,0.0,,,2.5086474,0.0,,,,5.0273304,9.026199,,,North America
Belize,BLZ,1977,,4.1207104,,2.6701298,2.4644897,,1.2322448,0.0,3.6771805,,,4.8099675,1.2788095,,,,5.3223042,8.60213,,,North America
Belize,BLZ,1978,,10.715477,,5.573085,1.1481278,,2.7745454,0.0,0.0,,,5.573085,0.0,,,,9.998042,8.3476305,,,North America
Belize,BLZ,1979,,2.51075,,2.3021345,2.263718,,2.0961347,0.0,0.0,,,1.1653847,1.4775,,,,2.71675,1.1653847,,,North America
Bosnia and Herzegovina,BIH,1985,2.8153486,7.828777,5.20425,5.7858586,2.5627387,,2.547103,1.185135,2.86427,,0.21625422,30.743538,1.8847108,2.0863214,3.4771125,,2.0813441,11.933706,5.0764475,,Europe
Bosnia and Herzegovina,BIH,1986,2.4477947,8.52355,4.877348,5.462955,2.4059935,,2.1641383,1.3578151,2.55973,,0.09378394,29.331112,2.1258595,1.9523206,3.648478,,1.4749087,11.453059,5.5113354,,Europe
Bosnia and Herzegovina,BIH,1987,2.3507764,8.521443,4.926157,6.6254406,2.8717828,,2.0077357,1.1583396,3.1334372,,0.16661362,30.783,2.3155363,1.9303356,3.63513,,1.651328,11.37315,4.636642,,Europe
Bosnia and Herzegovina,BIH,1988,2.583931,9.230582,6.274591,6.868266,2.7784512,,2.1069646,1.1361151,3.7887502,,0.1509114,32.04045,3.1293833,1.9131811,4.4714003,,1.9084347,13.411343,4.299923,,Europe
Bosnia and Herzegovina,BIH,1989,3.1818597,8.007303,5.676095,6.1671786,2.682025,,1.862911,1.3773273,3.4962132,,0.13956514,32.902927,2.9104,2.1699357,3.8329291,,1.8544497,13.711845,4.9799523,,Europe
Bosnia and Herzegovina,BIH,1990,2.408756,9.262918,5.793316,6.2420626,2.6955917,,1.5642694,1.272028,3.503647,,0.10439762,31.191513,2.4404798,1.7189925,4.057701,,1.5226613,12.161343,4.96659,,Europe
Bosnia and Herzegovina,BIH,1991,2.8827703,9.57841,4.360537,6.3539133,2.729888,,2.257048,1.0140982,3.498174,,0.12473299,34.011192,4.201258,2.2308652,3.7867293,,1.386346,12.287986,4.90868,,Europe
Bosnia and Herzegovina,BIH,2011,2.9624348,13.400969,6.013826,7.8200493,2.0260298,2.593783,1.640115,1.8684719,4.933257,0.43033004,0.19542734,29.984299,2.4136715,2.2811358,1.9776212,2.0727155,1.9039983,7.5571465,6.0988665,7.1488657,Europe
Bosnia and Herzegovina,BIH,2014,3.1602168,13.606791,6.5454254,8.545365,1.370072,2.406598,1.4658703,2.2294314,5.458303,0.3813687,0.20939727,28.555588,2.1996417,3.135606,2.3684502,1.9519445,1.9872435,7.66342,5.398791,5.8781524,Europe
Bosnia and Herzegovina,BIH,2016,3.9101179,16.109005,7.344622,9.048935,1.9052187,3.0584238,1.5630138,3.053661,5.1742587,0.22301185,0.27109665,29.787298,2.5734167,3.1954277,2.2380593,1.6628348,2.731693,8.520753,6.083076,7.1674027,Europe
Bosnia and Herzegovina,BIH,2017,3.6412277,15.652569,7.121112,9.595314,1.8701469,2.7282424,1.507893,3.0754325,6.1347995,0.47944313,0.415993,28.803282,2.1766987,3.29573,2.0976024,2.30634,2.5348043,8.356796,6.565639,7.359208,Europe
Bosnia and Herzegovina,BIH,2018,3.6068656,15.541507,7.377462,8.016733,1.4755678,2.2081537,1.2067379,2.9398646,5.5433865,0.34003147,0.41211772,29.007223,2.2761593,3.250375,2.0874486,2.0353231,2.0774522,7.2340946,5.142357,6.9751296,Europe
Bosnia and Herzegovina,BIH,2019,3.8894513,15.838075,6.7113366,9.347846,1.6734174,2.5548096,1.156646,2.4161923,5.8108983,0.26378527,0.30230594,29.863827,2.0186918,2.9983866,1.7793174,1.9455587,2.2389064,7.4999857,5.039385,5.553902,Europe
Bosnia and Herzegovina,BIH,2020,3.5178778,16.075466,6.1296372,9.742242,1.8996753,2.4907963,1.2162907,2.927779,5.427302,0.2286047,0.322714,27.029781,2.3580165,3.1316347,1.9752611,1.6238881,2.2209842,7.050265,5.2439055,6.2346745,Europe
Bosnia and Herzegovina,BIH,2021,3.1281235,15.359723,6.2018666,8.909342,1.9858025,2.4779096,1.2678362,2.6710277,4.720526,0.3779923,0.4170974,24.734528,1.9043674,2.552409,2.1163044,1.3933105,2.082396,6.971221,4.759535,5.0540576,Europe
Bosnia and Herzegovina,BIH,2022,3.2638655,13.946099,6.504451,8.321831,2.049259,2.266018,1.1852103,2.416666,4.3236985,0.3399354,0.23737104,23.944393,1.9515034,2.603311,1.7526927,1.6164832,1.7892736,6.4360943,4.6354437,5.6273036,Europe
Brazil,BRA,1979,1.7269728,4.917588,,4.952854,2.6633954,,4.552476,0.57826036,3.9397514,,,8.944912,3.0907314,,2.074526,,2.846924,13.410319,,1.2733343,South America
Brazil,BRA,1980,1.7480433,5.1304092,,5.1593404,2.7899327,,4.8444138,0.568228,4.041909,,,9.590609,3.0498018,,2.1892433,,2.9106374,13.447394,,1.2175796,South America
Brazil,BRA,1981,1.8672892,5.1447053,,5.267643,2.7761183,,4.776749,0.64254814,4.3370776,,,9.638681,3.0358875,,2.2461166,,2.9240344,13.573743,,1.2880943,South America
Brazil,BRA,1982,1.7679135,5.2073054,,5.374847,2.7342465,,4.667721,0.57819474,4.3145423,,,10.217386,3.2761784,,2.1918547,,2.7397456,13.41996,,0.9258661,South America
Brazil,BRA,1983,1.7193748,4.937584,,5.1546063,2.602089,,4.4853864,0.5527783,4.168254,,,10.135364,2.9746234,,2.061657,,2.7886686,12.624617,,0.91853493,South America
Brazil,BRA,1984,1.7727116,4.943906,,5.2196245,2.6203744,,4.2968736,0.5502329,4.321201,,,10.2625,3.02991,,2.1372867,,2.7413623,12.319028,,0.8745001,South America
Brazil,BRA,1985,1.7601005,4.8595724,,5.45448,2.5479648,,4.5223246,0.5531618,4.3977776,,,10.444999,3.0127382,,2.1934679,,2.9734347,11.902716,,1.4067225,South America
Brazil,BRA,1986,1.7293113,4.879409,,5.4403057,2.584092,,4.4473476,0.5713068,4.377024,,,10.556964,3.1460025,,2.025554,,2.798635,11.551373,,1.5759096,South America
Brazil,BRA,1987,1.8215339,5.37885,,6.039042,2.636822,,4.897694,0.59314394,4.885618,,,11.400728,3.226627,,2.250163,,2.9906683,12.535517,,1.2519567,South America
Brazil,BRA,1988,1.7782519,5.4153996,,5.9212766,2.7377608,,4.965626,0.6288017,5.0307903,,,11.814153,3.537366,,2.1412215,,2.896159,12.079205,,1.2226664,South America
Brazil,BRA,1989,1.8190776,5.3558145,,6.1455107,2.8066268,,4.6978564,0.65108573,5.237021,,,11.566267,3.4249814,,2.2233145,,2.9170606,11.692051,,1.2581978,South America
Brazil,BRA,1990,1.7856778,5.540237,,6.2664485,2.7789721,,4.610189,0.6801373,5.3967156,,,11.7322035,3.384592,,2.1203237,,2.8862495,11.3808775,,1.1249348,South America
Brazil,BRA,1991,1.7089123,5.5196495,,6.134841,2.785051,,4.5555797,0.6744795,5.341376,,,11.824584,3.4192135,,2.1889822,,2.926326,11.256372,,1.0465362,South America
Brazil,BRA,1992,1.8165263,5.516632,,6.3334455,2.801694,,4.5773087,0.71897125,5.4506545,,,12.007237,3.5451195,,2.1795464,,2.8845508,11.324207,,1.0559523,South America
Brazil,BRA,1993,1.7022555,5.6197076,,6.403666,2.6154592,,4.5785418,0.71640635,5.5875497,,,11.765281,3.5005822,,2.2582324,,2.8877418,10.759888,,0.9598216,South America
Brazil,BRA,1994,1.7901479,5.7942467,,6.5834384,2.7369297,,4.542278,0.7701572,6.1115565,,,12.09583,3.53053,,2.1933818,,2.7430499,10.268726,,0.93458027,South America
Brazil,BRA,1995,1.7705549,5.805402,,6.37449,2.5640655,,4.4244213,0.74003994,6.216073,,,12.113618,3.4493184,,2.2745178,,2.8561149,10.178113,,1.0912846,South America
Brazil,BRA,1996,1.7693982,6.020101,3.5505707,6.426982,2.561462,1.1088432,4.629196,1.4212433,6.523815,0.3698928,0.12361462,12.009347,3.6250484,1.4067099,2.1750293,1.8827311,2.7708151,10.152976,2.8200212,3.9642582,South America
Brazil,BRA,1997,1.7755575,6.1039233,3.566304,6.63273,2.520158,1.1452261,4.4773483,1.4472386,6.900445,0.35639104,0.10928953,12.303099,3.5274732,1.5487423,2.2799418,1.9180874,2.8439505,9.902567,3.3643785,4.034887,South America
Brazil,BRA,1998,1.7548404,6.2193937,3.578268,6.7532177,2.3845274,1.1155674,4.415204,1.4900516,7.135067,0.39123833,0.13053928,12.098864,3.485057,1.540848,2.1819098,1.9390639,2.893623,9.618778,3.5392036,3.8417916,South America
Brazil,BRA,1999,1.8942417,6.245887,3.7431674,6.631699,2.3657925,1.0915548,4.3891616,1.4109704,6.9732914,0.39148712,0.09695569,12.156729,3.7055273,1.5549227,2.1528263,1.8214606,2.9964526,9.319643,3.519721,4.013347,South America
Brazil,BRA,2000,1.8101392,6.5236964,3.7803836,6.585838,2.286771,1.2574732,4.3488455,1.5444951,7.007429,0.32860503,0.10712539,12.315292,3.7006447,1.5474877,1.9629313,1.8639027,2.971809,9.234583,3.675858,4.201306,South America
Brazil,BRA,2001,1.8393998,6.56927,3.8106806,6.633022,2.1633046,1.2177937,4.2936897,1.6103183,7.1855984,0.39479375,0.10894731,12.2571745,3.6199963,1.543196,2.0783267,1.8542321,3.069169,8.976908,3.7476475,4.1000605,South America
Brazil,BRA,2002,1.9085628,6.8570127,3.8598008,6.638425,1.9739361,1.2905996,4.3783073,1.7355533,7.17217,0.3557741,0.11753628,12.168557,3.7957478,1.5857921,2.1033504,1.7613797,2.8744245,8.91923,3.7457302,4.2224283,South America
Brazil,BRA,2003,1.8766468,6.854471,3.7226527,6.6774073,2.076513,1.2627722,4.423437,1.5995066,7.364493,0.3403446,0.13652904,12.333905,3.7822404,1.5877974,1.9831653,1.7575996,2.8587632,8.839013,3.835963,4.1751637,South America
Brazil,BRA,2004,1.8437618,6.932077,4.0650215,6.7568593,1.9438105,1.2878176,4.4971066,1.562125,7.5786695,0.35846034,0.12259861,12.666133,3.7941623,1.6754358,2.073323,1.7746007,2.8855946,8.772594,3.8701537,4.285383,South America
Brazil,BRA,2005,1.9161917,7.250421,4.0568137,6.800985,1.98008,1.2664194,4.4317393,1.651204,7.800958,0.3790022,0.13460793,12.647875,3.9015758,1.6157273,2.146084,1.7901027,2.880742,8.706623,4.0682287,4.323645,South America
Brazil,BRA,2006,1.847977,7.2958255,4.0962763,7.002808,1.9139068,1.3929569,4.5004454,1.6883919,7.999017,0.37235567,0.14111353,12.598676,3.7982752,1.6628333,2.1684988,1.7796923,2.8611243,8.519403,3.9698539,4.5055885,South America
Brazil,BRA,2007,1.8359954,7.3301473,4.2450223,6.907351,1.967581,1.3496249,4.445921,1.7050736,7.9596214,0.37282678,0.13497256,12.893297,3.7848682,1.6159192,2.152528,1.7337096,2.8269434,8.458377,4.0925393,4.4267015,South America
Brazil,BRA,2008,1.8403811,7.614908,4.2483435,7.1027555,1.891279,1.4060674,4.412156,1.7070036,8.025812,0.35763612,0.14593528,12.892308,3.7867374,1.7223258,2.2020812,1.692627,2.822955,7.995142,4.031852,4.376182,South America
Brazil,BRA,2009,1.8763318,7.492847,4.2399926,6.96501,1.8301436,1.4374716,4.358719,1.7057232,7.8397717,0.3477334,0.13378946,12.715424,3.7955391,1.7258999,2.0489674,1.6671077,2.8524044,7.6869454,4.125273,4.54166,South America
Brazil,BRA,2010,1.901456,7.752494,4.362097,7.175339,1.7920825,1.4281058,4.367566,1.7579346,7.8430614,0.3622399,0.14095978,12.747003,3.7913709,1.6790462,2.0563846,1.6613885,2.7177877,7.7756386,4.258027,4.4624825,South America
Brazil,BRA,2011,1.8811429,7.808716,4.3423357,7.187469,1.7984617,1.4177185,4.19827,1.7293805,7.657902,0.36108175,0.14448282,12.5647745,3.7878432,1.6519399,2.1285114,1.647559,2.7284772,7.4320083,4.2001667,4.5024724,South America
Brazil,BRA,2012,1.8130685,7.8389125,4.4429116,7.1557746,1.8205711,1.5015783,4.1166043,1.6940632,7.427473,0.3258916,0.14779519,12.694109,3.7110043,1.6453135,2.2984443,1.6127244,2.6980207,7.3600683,4.3001184,4.719823,South America
Brazil,BRA,2013,1.9172674,7.970239,4.534418,7.2432647,1.7280943,1.5189259,4.064454,1.707134,7.3207817,0.36518914,0.16354457,12.747461,3.620568,1.6731569,2.118961,1.614096,2.7031927,7.3408356,4.249248,4.5442433,South America
Brazil,BRA,2014,1.9123662,8.151833,4.4574265,7.21261,1.723667,1.477411,4.0104213,1.7021633,7.2235556,0.38063034,0.15440673,12.760305,3.6133163,1.6336961,2.0477788,1.6328737,2.6321423,7.000873,4.3305507,4.575976,South America
Brazil,BRA,2015,1.899938,8.021009,4.567508,7.3713627,1.7270993,1.5929736,4.0093603,1.7942839,7.087445,0.361521,0.16696315,12.809759,3.6423047,1.6848148,2.0934255,1.5393804,2.6891112,6.864462,4.3455195,4.677438,South America
Brazil,BRA,2016,1.8603038,8.189847,4.6079693,7.435632,1.7168461,1.6026477,3.848603,1.7808533,6.9594345,0.34369874,0.14401186,12.69652,3.653165,1.7399684,2.0205364,1.5608997,2.6677172,6.7972383,4.197201,4.5502424,South America
Brazil,BRA,2017,1.9389777,8.413777,4.812091,7.502104,1.7591442,1.6279172,3.8104894,1.800492,6.858619,0.35999152,0.1838192,12.527462,3.6088748,1.7323544,2.008804,1.6339576,2.8370693,6.3991117,4.183453,4.5707583,South America
Brazil,BRA,2018,1.891957,8.43821,4.7873793,7.63539,1.6507654,1.6502575,3.7240114,1.7423586,6.6505737,0.36091587,0.17716224,12.419162,3.5239322,1.7211655,1.920569,1.6563932,2.8206394,6.368272,4.115071,4.554209,South America
Brazil,BRA,2019,1.7959177,8.418548,4.8284883,7.571946,1.5959735,1.6069745,3.605583,1.8128769,6.2854686,0.35477668,0.20035383,12.056327,3.468125,1.7147506,1.8823634,1.612954,2.7815518,6.212953,4.156596,4.4905667,South America
Brazil,BRA,2020,1.8122847,8.125312,4.76775,7.303029,1.5197802,1.5349729,3.345709,1.7950388,6.2040157,0.3337262,0.1906793,11.4887705,3.2057137,1.5936606,1.8058574,1.4760252,2.7256348,5.5806146,3.9050522,4.3357315,South America
Brunei,BRN,1996,0.27810213,13.316173,1.1221102,4.3738093,0.0,,0.8194269,0.0,1.1339821,,,22.613688,5.7615414,1.8572758,2.3042772,,4.8052897,5.0044565,0.88642806,8.135555,Asia
Brunei,BRN,1997,3.1036355,9.776499,1.8040704,6.52205,1.0995438,,1.347548,0.79195917,2.1831048,,,20.11928,5.220515,1.4761474,4.1964035,,3.8530087,14.666388,3.5317678,9.456117,Asia
Brunei,BRN,1998,6.129956,8.380469,6.098332,6.779773,0.0,,1.6604608,0.0,3.3396685,,,26.29323,5.1593704,0.6884557,1.3679653,,0.0,10.307396,2.7357473,12.994019,Asia
Brunei,BRN,1999,4.529705,18.17103,3.3367858,4.2566495,1.3115727,,2.5684388,0.0,1.4528736,,,25.539333,7.9814925,3.8011014,0.5416499,,4.1636453,11.723923,2.827994,9.573314,Asia
Brunei,BRN,2000,1.2583057,13.759525,3.337906,9.044704,2.1431234,,5.8084626,0.0,4.03818,,,35.106625,11.050971,2.5166113,6.0331964,,3.7702477,18.824274,1.0472112,6.0324197,Asia
Brunei,BRN,2001,0.9576486,16.036386,1.5730636,6.4478145,0.0,,0.3520905,0.91197693,4.4735007,,,29.574465,10.973986,2.4777799,0.0,,4.473128,10.737206,0.99612266,10.785037,Asia
Brunei,BRN,2002,0.0,9.11784,1.3767523,6.492876,0.34306818,,2.4616728,0.0,7.1413927,,,35.07549,5.6560645,4.5873957,0.0,,1.1902113,10.443939,3.5105047,14.848925,Asia
Brunei,BRN,2003,2.0430124,14.397541,3.2856839,4.9517756,0.34112993,,2.7723334,0.0,4.9862046,,,24.883232,6.445937,4.1866746,0.7333871,,1.4266219,7.6457663,8.4368515,10.457637,Asia
Brunei,BRN,2004,1.751717,13.7812805,3.2196658,6.053884,2.687648,,2.7830844,0.7366667,5.691746,,,28.021759,7.26145,2.7210858,0.5982895,,4.228078,15.671797,3.2942657,12.040514,Asia
Brunei,BRN,2005,2.2212443,19.7747,3.8779762,8.015217,0.79,,0.0,0.0,3.8507018,,,34.27228,5.4174576,4.670453,3.2290351,,2.8345525,7.038179,4.656944,7.463531,Asia
Brunei,BRN,2006,1.2366453,16.442928,5.24828,8.994855,1.6638726,,0.9258655,0.0,4.3264976,,,22.514616,8.692035,4.9365997,0.0,,3.9506066,6.308828,2.0337954,7.1573896,Asia
Brunei,BRN,2007,3.0641499,16.739422,3.4709995,5.7552137,0.2695656,,1.0949341,1.1605643,5.257205,,,30.972347,4.137917,1.3679975,0.41093537,,4.2347403,12.113863,2.2495868,7.3388386,Asia
Brunei,BRN,2008,0.9181873,11.422185,3.2554083,4.120945,0.0,,1.501477,1.4381883,3.1565275,,,28.912926,2.1715121,2.287975,1.8871727,,5.9652,6.782974,2.275518,7.384882,Asia
Brunei,BRN,2009,1.533887,9.787916,1.1003854,3.1080446,0.5059799,,1.23125,0.0,5.554492,,,19.344757,2.9803143,2.5393767,0.70924765,,5.221307,5.3922696,0.728839,10.538919,Asia
Brunei,BRN,2010,0.0,15.9426365,2.602073,7.8738446,1.9612908,,2.661111,0.0,4.00453,,,22.801197,8.29373,1.677122,0.0,,2.5045605,3.8383543,2.8203955,13.585298,Asia
Brunei,BRN,2011,0.9492587,17.628365,2.5484746,7.6969156,1.7089356,1.4290476,0.0,1.8333023,6.0346866,1.8062894,0.0,23.688366,5.792585,2.991136,0.57941175,1.3319727,1.7072506,8.117754,1.0785042,4.794969,Asia
