Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in males per 100,000 people","Age-standardized deaths from malignant neoplasms in females per 100,000 people"
Canada,CAN,1990,196.48157,125.41796
Canada,CAN,1991,193.98062,124.66178
Canada,CAN,1992,188.33638,122.75227
Canada,CAN,1993,185.59378,123.00615
Canada,CAN,1994,183.96169,123.408325
Canada,CAN,1995,180.73215,119.93222
Canada,CAN,1996,181.16304,123.5158
Canada,CAN,1997,176.00507,118.117546
Canada,CAN,1998,175.99686,120.07577
Canada,CAN,1999,174.87888,118.19572
Canada,CAN,2000,171.89812,118.372955
Canada,CAN,2001,170.76315,117.06448
Canada,CAN,2002,167.34799,117.88145
Canada,CAN,2003,163.67824,116.85065
Canada,CAN,2004,161.00899,115.97182
Canada,CAN,2005,157.84299,113.076065
Canada,CAN,2006,153.25076,111.56586
Canada,CAN,2007,152.2113,111.20001
Canada,CAN,2008,149.05954,110.26011
Canada,CAN,2009,145.66408,107.60048
Canada,CAN,2010,141.34137,106.180855
Canada,CAN,2011,138.0186,104.355255
Canada,CAN,2012,137.42688,103.93176
Canada,CAN,2013,133.94339,102.50163
Canada,CAN,2014,133.98502,101.55
Canada,CAN,2015,128.8975,99.86409
Canada,CAN,2016,127.61901,99.32641
Canada,CAN,2017,126.09697,96.71651
Canada,CAN,2018,122.04582,93.54767
Canada,CAN,2019,120.68486,90.96129
Canada,CAN,2020,116.80159,90.84216
Canada,CAN,2021,115.38649,89.80354
Canada,CAN,2022,110.68051,88.13739
Cape Verde,CPV,1980,100.2197,74.638405
Cape Verde,CPV,2011,158.82938,67.411964
Chile,CHL,1955,154.9347,147.39848
Chile,CHL,1956,162.01793,147.92197
Chile,CHL,1957,158.06015,153.18112
Chile,CHL,1958,160.80807,151.19957
Chile,CHL,1959,180.6947,154.72202
Chile,CHL,1960,170.34003,160.77367
Chile,CHL,1961,169.74516,153.82364
Chile,CHL,1962,167.86292,153.09846
Chile,CHL,1963,173.15723,158.77618
Chile,CHL,1964,169.89882,161.42416
Chile,CHL,1965,178.32729,163.5697
Chile,CHL,1966,184.03914,169.14331
Chile,CHL,1967,184.76974,165.57207
Chile,CHL,1968,188.08961,167.15451
Chile,CHL,1969,189.04509,164.0935
Chile,CHL,1970,180.09766,163.16452
Chile,CHL,1971,185.0669,160.32419
Chile,CHL,1972,189.50803,156.0352
Chile,CHL,1973,189.9964,163.25835
Chile,CHL,1974,168.51344,140.89137
Chile,CHL,1975,185.2473,138.53308
Chile,CHL,1976,173.30151,141.22115
Chile,CHL,1977,174.80743,135.01593
Chile,CHL,1978,168.01369,132.41193
Chile,CHL,1979,170.92839,134.58861
Chile,CHL,1980,168.32428,131.83412
Chile,CHL,1981,166.65161,131.59589
Chile,CHL,1982,169.83679,128.81477
Chile,CHL,1983,171.4535,130.17747
Chile,CHL,1984,164.83621,126.41104
Chile,CHL,1985,170.22981,134.65224
Chile,CHL,1986,164.99115,129.99849
Chile,CHL,1987,165.3158,133.08618
Chile,CHL,1988,163.81738,126.66537
Chile,CHL,1989,164.74734,126.19
Chile,CHL,1990,160.25386,129.55446
Chile,CHL,1991,168.89532,124.990265
Chile,CHL,1992,163.43819,125.38445
Chile,CHL,1993,169.24803,123.81849
Chile,CHL,1994,167.6484,121.68865
Chile,CHL,1995,168.44276,121.00186
Chile,CHL,1996,165.19623,119.550705
Chile,CHL,1997,164.41982,115.40287
Chile,CHL,1998,161.85312,115.94236
Chile,CHL,1999,160.84059,114.13016
Chile,CHL,2000,160.16887,112.539474
Chile,CHL,2001,154.60411,109.1069
Chile,CHL,2002,156.05354,109.04233
Chile,CHL,2003,155.46062,108.54102
Chile,CHL,2004,151.70003,105.61666
Chile,CHL,2005,151.56851,104.84142
Chile,CHL,2006,148.12242,102.75446
Chile,CHL,2007,141.28687,99.058846
Chile,CHL,2008,138.49794,97.73976
Chile,CHL,2009,145.56047,100.47855
Chile,CHL,2010,145.75969,97.80023
Chile,CHL,2011,141.28099,98.50261
Chile,CHL,2012,140.12167,98.35893
Chile,CHL,2013,137.00368,96.2642
Chile,CHL,2014,135.73686,93.19885
Chile,CHL,2015,134.41968,93.1727
Chile,CHL,2016,130.80664,91.43919
Chile,CHL,2017,125.65181,89.85672
Chile,CHL,2018,124.005905,87.95167
Chile,CHL,2019,121.18165,88.284134
Chile,CHL,2020,117.90463,86.12308
Chile,CHL,2021,118.62835,85.263214
Colombia,COL,1953,75.8344,94.07399
Colombia,COL,1954,72.34199,87.17572
Colombia,COL,1955,72.34971,91.8224
Colombia,COL,1956,78.03766,97.021935
Colombia,COL,1957,83.31735,96.94177
Colombia,COL,1958,78.605965,96.81403
Colombia,COL,1959,85.32726,95.952126
Colombia,COL,1960,83.75549,103.04229
Colombia,COL,1961,83.042816,99.84899
Colombia,COL,1962,87.986435,103.51638
Colombia,COL,1963,91.32683,109.29346
Colombia,COL,1964,94.16455,108.79405
Colombia,COL,1965,94.1805,107.40847
Colombia,COL,1966,99.660126,112.679695
Colombia,COL,1967,104.116974,115.500206
Colombia,COL,1968,103.709946,115.21211
Colombia,COL,1969,97.72835,106.30162
Colombia,COL,1972,101.92508,111.49024
Colombia,COL,1974,113.49148,109.01504
Colombia,COL,1975,112.74746,108.22023
Colombia,COL,1976,108.80183,104.1099
Colombia,COL,1977,109.700775,105.31601
Colombia,COL,1984,128.67258,113.08111
Colombia,COL,1985,139.15486,121.99013
Colombia,COL,1986,136.029,118.03606
Colombia,COL,1987,121.59195,107.521095
Colombia,COL,1988,113.41665,102.495224
Colombia,COL,1989,114.25925,102.66412
Colombia,COL,1990,113.05503,98.43253
Colombia,COL,1991,113.57816,99.06134
Colombia,COL,1992,112.64584,101.12557
Colombia,COL,1993,113.409424,102.49862
Colombia,COL,1994,114.23625,101.35345
Colombia,COL,1995,108.30012,93.45146
Colombia,COL,1996,108.28497,93.972435
Colombia,COL,1997,110.983055,93.1714
Colombia,COL,1998,105.362656,89.686584
Colombia,COL,1999,111.22797,91.879234
Colombia,COL,2000,110.65317,92.78336
Colombia,COL,2001,107.286125,89.58462
Colombia,COL,2002,107.33399,90.82358
Colombia,COL,2003,108.06183,91.56121
Colombia,COL,2004,105.41144,89.24224
Colombia,COL,2005,105.52253,86.55344
Colombia,COL,2006,102.79945,84.55872
Colombia,COL,2007,102.76328,84.530655
Colombia,COL,2008,99.05047,82.58005
Colombia,COL,2009,97.291245,81.15526
Colombia,COL,2010,95.54809,80.043816
Colombia,COL,2011,90.962074,75.14927
Colombia,COL,2012,91.285,77.2483
Colombia,COL,2013,93.97835,76.37623
Colombia,COL,2014,93.72921,79.06162
Colombia,COL,2015,93.43244,78.28303
Colombia,COL,2016,92.68165,78.66306
Colombia,COL,2017,93.24998,78.86761
Colombia,COL,2018,91.57098,78.147514
Colombia,COL,2019,91.14874,78.28285
Colombia,COL,2020,89.08999,76.14255
Colombia,COL,2021,84.851906,74.39259
Costa Rica,CRI,1961,143.50783,141.1073
Costa Rica,CRI,1962,156.30516,137.4394
Costa Rica,CRI,1963,172.52365,146.88504
Costa Rica,CRI,1964,167.95349,144.86935
Costa Rica,CRI,1965,177.908,142.99101
Costa Rica,CRI,1966,161.00386,151.2822
Costa Rica,CRI,1967,161.0036,156.2483
Costa Rica,CRI,1968,167.727,150.69792
Costa Rica,CRI,1969,163.24438,129.98671
Costa Rica,CRI,1970,141.53006,133.88403
Costa Rica,CRI,1971,151.72807,123.41035
Costa Rica,CRI,1972,154.91772,141.90262
Costa Rica,CRI,1973,136.67816,113.96685
Costa Rica,CRI,1974,141.44827,126.79062
Costa Rica,CRI,1975,159.97537,120.0292
Costa Rica,CRI,1976,149.50816,125.84667
Costa Rica,CRI,1977,162.03702,113.25097
Costa Rica,CRI,1978,148.20984,124.573975
Costa Rica,CRI,1979,161.88902,120.33311
Costa Rica,CRI,1980,156.78783,113.53359
Costa Rica,CRI,1981,158.57506,123.77088
Costa Rica,CRI,1982,176.86906,134.27274
Costa Rica,CRI,1983,146.98654,108.60873
Costa Rica,CRI,1984,183.99162,130.28438
Costa Rica,CRI,1985,199.63678,135.19089
Costa Rica,CRI,1986,190.0602,135.33757
Costa Rica,CRI,1987,195.06998,140.12724
Costa Rica,CRI,1988,207.67146,135.68675
Costa Rica,CRI,1989,202.34924,123.3252
Costa Rica,CRI,1990,166.79523,106.05332
Costa Rica,CRI,1991,158.92586,117.71856
Costa Rica,CRI,1992,174.69017,113.85852
Costa Rica,CRI,1993,164.06248,118.74583
Costa Rica,CRI,1994,161.47144,116.131584
Costa Rica,CRI,1995,161.52147,116.069496
Costa Rica,CRI,1996,138.4861,100.35113
Costa Rica,CRI,1997,129.05598,94.72088
Costa Rica,CRI,1998,130.40002,95.91603
Costa Rica,CRI,1999,133.41422,92.12561
Costa Rica,CRI,2000,124.7428,89.86546
Costa Rica,CRI,2001,134.80293,92.38412
Costa Rica,CRI,2002,119.48234,83.52305
Costa Rica,CRI,2003,124.74267,87.89686
Costa Rica,CRI,2004,127.0164,85.53287
Costa Rica,CRI,2005,110.05284,82.71313
Costa Rica,CRI,2006,112.55979,81.88526
Costa Rica,CRI,2007,109.09026,71.263885
Costa Rica,CRI,2008,102.46725,72.61152
Costa Rica,CRI,2009,100.56508,74.31249
Costa Rica,CRI,2010,114.61136,83.860344
Costa Rica,CRI,2011,110.93254,77.017914
Costa Rica,CRI,2012,104.10006,80.18605
Costa Rica,CRI,2013,105.92287,78.546486
Costa Rica,CRI,2014,105.47299,76.44454
Costa Rica,CRI,2015,104.080215,74.34917
Costa Rica,CRI,2016,100.271126,77.27119
Costa Rica,CRI,2017,95.84901,78.270325
Costa Rica,CRI,2018,103.9377,77.75275
Costa Rica,CRI,2019,108.3446,85.51661
Costa Rica,CRI,2020,99.08677,76.71219
Croatia,HRV,1985,220.09149,106.3998
Croatia,HRV,1986,213.5215,106.05262
Croatia,HRV,1987,220.91054,108.9737
Croatia,HRV,1988,228.61198,113.067505
Croatia,HRV,1989,232.67526,115.82605
Croatia,HRV,1990,232.93431,116.73747
Croatia,HRV,1991,227.36815,111.9745
Croatia,HRV,1992,220.90245,108.3119
Croatia,HRV,1993,228.94508,109.55497
Croatia,HRV,1994,229.37212,108.83006
Croatia,HRV,1995,223.34644,107.53559
Croatia,HRV,1996,249.29666,116.296745
Croatia,HRV,1997,260.73108,117.33351
Croatia,HRV,1998,269.67023,127.5422
Croatia,HRV,1999,275.55573,123.0092
Croatia,HRV,2000,280.16113,131.14449
Croatia,HRV,2001,237.27771,113.49434
Croatia,HRV,2002,234.56387,115.94548
Croatia,HRV,2003,239.43697,113.224556
Croatia,HRV,2004,232.4849,112.22944
Croatia,HRV,2005,235.23703,113.37276
Croatia,HRV,2006,231.30812,112.78745
Croatia,HRV,2007,230.01436,110.46898
Croatia,HRV,2008,229.26042,116.44846
Croatia,HRV,2009,228.69255,114.106026
Croatia,HRV,2010,225.52818,117.07502
Croatia,HRV,2011,227.034,117.06707
Croatia,HRV,2012,224.23473,116.39822
Croatia,HRV,2013,221.59264,118.0175
Croatia,HRV,2014,218.208,116.77256
Croatia,HRV,2015,218.66464,116.155754
Croatia,HRV,2016,218.72493,113.03515
Croatia,HRV,2017,207.49338,114.21405
Croatia,HRV,2018,211.58788,107.85697
Croatia,HRV,2019,201.03197,108.19827
Croatia,HRV,2020,192.55893,105.89921
Croatia,HRV,2021,194.77756,110.26976
Cuba,CUB,1964,166.51048,125.228775
Cuba,CUB,1968,163.31726,119.55437
Cuba,CUB,1969,163.59535,111.52107
Cuba,CUB,1970,152.80653,108.62834
Cuba,CUB,1971,155.80931,110.209076
Cuba,CUB,1972,155.42674,112.87495
Cuba,CUB,1973,158.07742,109.95258
Cuba,CUB,1974,156.56615,108.752754
Cuba,CUB,1975,150.90971,112.41793
Cuba,CUB,1976,160.68747,118.52007
Cuba,CUB,1977,163.64996,116.62698
Cuba,CUB,1978,154.89505,109.0118
Cuba,CUB,1979,143.84807,101.25602
Cuba,CUB,1980,145.19768,107.43781
Cuba,CUB,1981,153.3188,107.784935
Cuba,CUB,1982,149.65819,110.28024
Cuba,CUB,1983,157.62534,113.11707
Cuba,CUB,1984,147.73116,109.742424
Cuba,CUB,1985,147.4928,109.09743
Cuba,CUB,1986,151.30287,108.90655
Cuba,CUB,1987,146.1487,105.045074
Cuba,CUB,1988,162.95224,117.66871
Cuba,CUB,1989,149.48187,106.011635
Cuba,CUB,1990,149.94934,107.73503
Cuba,CUB,1991,149.24928,105.0047
Cuba,CUB,1992,150.0916,107.04151
Cuba,CUB,1993,147.8082,103.05008
Cuba,CUB,1994,149.03493,105.27277
Cuba,CUB,1995,148.28842,103.58463
Cuba,CUB,1996,148.73193,106.66883
Cuba,CUB,1997,146.84872,101.11843
Cuba,CUB,1998,150.37683,101.854294
Cuba,CUB,1999,151.82446,107.54307
Cuba,CUB,2000,149.97577,104.50923
Cuba,CUB,2001,148.69017,107.38889
Cuba,CUB,2002,154.14284,106.13605
Cuba,CUB,2003,156.22089,110.24623
Cuba,CUB,2004,160.50116,105.97607
Cuba,CUB,2005,160.26753,106.70837
Cuba,CUB,2006,159.85684,108.92676
Cuba,CUB,2007,160.75899,110.11579
Cuba,CUB,2008,162.89279,112.406136
Cuba,CUB,2009,162.32056,109.56649
Cuba,CUB,2010,165.8149,110.56959
Cuba,CUB,2011,158.03503,106.291115
Cuba,CUB,2012,161.51437,106.31184
Cuba,CUB,2013,157.65118,107.51178
Cuba,CUB,2014,161.42555,107.74322
Cuba,CUB,2015,163.76692,104.95285
Cuba,CUB,2016,158.32352,104.685165
Cuba,CUB,2017,159.84497,104.29093
Cuba,CUB,2018,154.25963,103.09552
Cuba,CUB,2019,152.0652,103.15288
Cuba,CUB,2020,155.42741,103.54262
Cuba,CUB,2021,155.83083,103.04516
Cyprus,CYP,1999,40.15777,30.851439
Cyprus,CYP,2000,42.79935,22.542192
Cyprus,CYP,2004,121.78763,69.16383
Cyprus,CYP,2005,110.55661,75.81774
Cyprus,CYP,2006,108.489456,72.65255
Cyprus,CYP,2007,111.39641,78.64627
Cyprus,CYP,2008,112.600945,74.552124
Cyprus,CYP,2009,112.852715,75.19717
Cyprus,CYP,2010,108.95784,68.73555
Cyprus,CYP,2011,109.00733,71.59796
Cyprus,CYP,2012,117.97709,68.39117
Cyprus,CYP,2013,116.68549,70.34603
Cyprus,CYP,2014,120.033264,65.85556
Cyprus,CYP,2015,116.00684,73.60246
Cyprus,CYP,2016,109.17702,66.69685
Cyprus,CYP,2017,115.43406,75.21161
Cyprus,CYP,2018,108.146614,75.3677
Cyprus,CYP,2019,106.99823,74.267334
Cyprus,CYP,2020,121.127884,72.81817
Cyprus,CYP,2021,114.79081,74.76305
Czechia,CZE,1986,269.76657,146.03093
Czechia,CZE,1987,269.99313,143.90903
Czechia,CZE,1988,274.03235,147.84344
Czechia,CZE,1989,271.62137,145.85269
Czechia,CZE,1990,275.16238,146.80246
Czechia,CZE,1991,271.99606,147.64809
Czechia,CZE,1992,269.9204,144.33209
Czechia,CZE,1993,262.72656,146.63416
Czechia,CZE,1994,264.67166,143.97676
Czechia,CZE,1995,262.59528,146.67447
Czechia,CZE,1996,257.58536,138.15955
Czechia,CZE,1997,252.71185,138.5224
Czechia,CZE,1998,250.91974,136.46857
Czechia,CZE,1999,244.54414,137.7189
Czechia,CZE,2000,248.0674,136.21684
Czechia,CZE,2001,239.1071,136.55104
Czechia,CZE,2002,244.23619,133.64877
Czechia,CZE,2003,242.70836,135.2515
Czechia,CZE,2004,238.51877,131.80151
Czechia,CZE,2005,223.87512,126.44388
Czechia,CZE,2006,216.13036,125.03832
Czechia,CZE,2007,208.1551,118.54932
Czechia,CZE,2008,204.35394,117.20271
Czechia,CZE,2009,201.98233,113.56996
Czechia,CZE,2010,199.73868,112.969925
Czechia,CZE,2011,186.64734,110.759155
Czechia,CZE,2012,182.36496,109.63116
Czechia,CZE,2013,178.12486,106.06901
Czechia,CZE,2014,173.86092,104.085655
Czechia,CZE,2015,167.89432,101.88087
Czechia,CZE,2016,167.13255,101.89783
Czechia,CZE,2017,164.74281,98.92374
Czechia,CZE,2018,161.52242,99.85622
Czechia,CZE,2019,161.70049,99.41086
Czechia,CZE,2020,158.1228,97.570564
Czechia,CZE,2021,150.15198,96.03673
Denmark,DNK,1951,162.52875,165.11098
Denmark,DNK,1952,168.59546,161.99785
Denmark,DNK,1953,173.25945,166.00424
Denmark,DNK,1954,174.81053,169.71326
Denmark,DNK,1955,175.59416,161.93552
Denmark,DNK,1956,180.27269,163.38309
Denmark,DNK,1957,178.1292,167.51263
Denmark,DNK,1958,179.98738,164.96153
Denmark,DNK,1959,190.7708,166.24776
Denmark,DNK,1960,185.03758,163.99663
Denmark,DNK,1961,186.12137,165.48627
Denmark,DNK,1962,191.04163,160.45139
Denmark,DNK,1963,192.53944,165.36877
Denmark,DNK,1964,195.04106,160.61389
Denmark,DNK,1965,195.41318,162.60281
Denmark,DNK,1966,185.44638,155.76709
Denmark,DNK,1967,183.43098,150.80106
Denmark,DNK,1968,181.67978,150.14838
Denmark,DNK,1969,186.93889,151.4821
Denmark,DNK,1970,183.62184,151.93541
Denmark,DNK,1971,195.55588,154.12526
Denmark,DNK,1972,199.00691,154.7334
Denmark,DNK,1973,195.42488,148.36687
Denmark,DNK,1974,191.82205,143.09895
Denmark,DNK,1975,190.51584,148.25984
Denmark,DNK,1976,194.5841,155.39647
Denmark,DNK,1977,196.11359,149.20277
Denmark,DNK,1978,203.03769,151.00786
Denmark,DNK,1979,205.33371,154.05013
Denmark,DNK,1980,212.03766,155.75203
Denmark,DNK,1981,208.52179,153.90822
Denmark,DNK,1982,208.50185,149.09785
Denmark,DNK,1983,220.36693,158.98138
Denmark,DNK,1984,214.16931,156.81314
Denmark,DNK,1985,213.0448,154.6183
Denmark,DNK,1986,211.17674,156.94958
Denmark,DNK,1987,211.60358,155.64337
Denmark,DNK,1988,212.97484,160.25587
Denmark,DNK,1989,208.22408,158.50748
Denmark,DNK,1990,212.34848,155.0778
Denmark,DNK,1991,202.24068,158.85242
Denmark,DNK,1992,206.48836,156.87572
Denmark,DNK,1993,211.6971,156.8329
Denmark,DNK,1994,213.12854,158.99718
Denmark,DNK,1995,209.08826,160.94319
Denmark,DNK,1996,204.39107,154.49962
Denmark,DNK,1997,199.80962,157.11339
Denmark,DNK,1998,197.92705,150.98563
Denmark,DNK,1999,197.82265,156.16562
Denmark,DNK,2000,198.27623,151.39159
Denmark,DNK,2001,192.18169,151.08945
Denmark,DNK,2002,185.74886,144.63348
Denmark,DNK,2003,183.78926,141.25209
Denmark,DNK,2004,188.21675,139.03067
Denmark,DNK,2005,182.59229,141.23228
Denmark,DNK,2006,186.08963,139.15862
Denmark,DNK,2007,172.99294,136.57573
Denmark,DNK,2008,170.72159,134.3995
Denmark,DNK,2009,166.26468,128.83461
Denmark,DNK,2010,168.25703,130.1816
Denmark,DNK,2011,165.18835,124.19965
Denmark,DNK,2012,162.43561,125.88202
Denmark,DNK,2013,157.23439,119.87948
Denmark,DNK,2014,154.40881,117.96703
Denmark,DNK,2015,151.30229,115.64644
Denmark,DNK,2016,150.14778,118.89676
Denmark,DNK,2017,145.32272,110.87438
Denmark,DNK,2018,139.02109,107.51811
Denmark,DNK,2019,142.17223,109.20924
Denmark,DNK,2020,135.72716,104.62722
Denmark,DNK,2021,130.64676,98.17603
Dominican Republic,DOM,1965,34.84856,37.235634
Dominican Republic,DOM,1966,42.340298,42.07937
Dominican Republic,DOM,1967,45.849007,48.979862
Dominican Republic,DOM,1968,46.24184,47.014313
Dominican Republic,DOM,1969,41.397285,44.438995
Dominican Republic,DOM,1970,45.034187,40.331673
Dominican Republic,DOM,1971,47.633236,43.13554
